idquiz,idEstudiante,idQuestion,FechQuiz,Respuesta,Audit
6615,1001237855,24,2017-10-19,b,"2017-10-19 16:27:11"
6616,1017269048,19,2017-10-19,b,"2017-10-19 16:27:14"
6617,1000660202,28,2017-10-19,d,"2017-10-19 16:27:15"
6618,1000660202,15,2017-10-19,d,"2017-10-19 16:27:21"
6618,9909211337,24,2017-10-20,a,"2017-10-20 15:48:02"
6619,1000884930,26,2017-10-20,c,"2017-10-20 15:48:05"
6621,1000660202,21,2017-10-19,a,"2017-10-19 16:27:48"
6622,1020490722,35,2017-10-19,a,"2017-10-19 16:27:49"
6622,9909211337,9,2017-10-20,b,"2017-10-20 15:48:11"
6623,1007240499,15,2017-10-20,d,"2017-10-20 15:48:12"
6624,1001237855,1,2017-10-19,b,"2017-10-19 16:27:55"
6625,1000884619,14,2017-10-20,b,"2017-10-20 15:48:15"
6626,1003294286,19,2017-10-20,b,"2017-10-20 15:48:16"
6626,1037666910,6,2017-10-19,d,"2017-10-19 16:27:57"
6627,1000660202,6,2017-10-19,c,"2017-10-19 16:28:00"
6628,1000660202,23,2017-10-19,b,"2017-10-19 16:28:10"
6629,1001237855,21,2017-10-19,c,"2017-10-19 16:28:20"
6629,9909211337,37,2017-10-20,a,"2017-10-20 15:48:19"
6630,1000660202,7,2017-10-19,c,"2017-10-19 16:28:22"
6632,1000884619,23,2017-10-20,b,"2017-10-20 15:48:22"
6632,1001237855,17,2017-10-19,f,"2017-10-19 16:28:38"
6633,1000646522,33,2017-10-20,d,"2017-10-20 15:48:27"
6633,1017269048,8,2017-10-19,b,"2017-10-19 16:28:38"
6634,1000884930,28,2017-10-20,d,"2017-10-20 15:48:27"
6634,1020490722,3,2017-10-19,c,"2017-10-19 16:29:01"
6635,1000884619,35,2017-10-20,a,"2017-10-20 15:48:31"
6636,1001153721,34,2017-10-19,a,"2017-10-19 16:29:23"
6636,1001724530,21,2017-10-20,a,"2017-10-20 15:48:34"
6637,1001237855,28,2017-10-19,a,"2017-10-19 16:29:29"
6638,1000884619,19,2017-10-20,b,"2017-10-20 15:48:38"
6638,1037666910,39,2017-10-19,a,"2017-10-19 16:29:32"
6640,1017269048,24,2017-10-19,a,"2017-10-19 16:29:54"
6640,9909211337,35,2017-10-20,a,"2017-10-20 15:48:42"
6641,1001237855,39,2017-10-19,a,"2017-10-19 16:29:56"
6641,1003294286,5,2017-10-20,a,"2017-10-20 15:48:44"
6642,1001153721,5,2017-10-19,a,"2017-10-19 16:30:03"
6643,1000660202,2,2017-10-19,c,"2017-10-19 16:30:11"
6644,1000884619,1,2017-10-20,b,"2017-10-20 15:48:49"
6645,1001724530,17,2017-10-20,f,"2017-10-20 15:48:50"
6645,1020490722,36,2017-10-19,a,"2017-10-19 16:30:24"
6646,1001237855,8,2017-10-19,b,"2017-10-19 16:30:30"
6647,1000660202,38,2017-10-19,b,"2017-10-19 16:30:41"
6647,1000884619,18,2017-10-20,c,"2017-10-20 15:48:54"
6648,1001153721,14,2017-10-19,c,"2017-10-19 16:30:48"
6649,1000660202,26,2017-10-19,c,"2017-10-19 16:30:49"
6649,1003294286,18,2017-10-20,c,"2017-10-20 15:48:56"
6650,1000660202,18,2017-10-19,c,"2017-10-19 16:30:53"
6650,9909211337,27,2017-10-20,c,"2017-10-20 15:48:56"
6651,1000660202,20,2017-10-19,a,"2017-10-19 16:30:59"
6651,1193155050,14,2017-10-20,a,"2017-10-20 15:48:57"
6652,1000660202,40,2017-10-19,b,"2017-10-19 16:31:10"
6652,1000884619,10,2017-10-20,c,"2017-10-20 15:48:58"
6653,1000660202,5,2017-10-19,a,"2017-10-19 16:31:15"
6654,1003294286,15,2017-10-20,d,"2017-10-20 15:49:03"
6655,1000660202,4,2017-10-19,c,"2017-10-19 16:31:45"
6655,1000884619,9,2017-10-20,b,"2017-10-20 15:49:03"
6656,1000660202,11,2017-10-19,b,"2017-10-19 16:31:50"
6657,1000660202,17,2017-10-19,f,"2017-10-19 16:31:53"
6657,1023724754,33,2017-10-20,d,"2017-10-20 15:49:06"
6658,1000646522,23,2017-10-20,b,"2017-10-20 15:49:07"
6658,1000660202,36,2017-10-19,a,"2017-10-19 16:31:57"
6660,1000660202,35,2017-10-19,a,"2017-10-19 16:32:05"
6660,9909211337,7,2017-10-20,c,"2017-10-20 15:49:08"
6661,1000660202,19,2017-10-19,b,"2017-10-19 16:32:15"
6661,1000884619,36,2017-10-20,a,"2017-10-20 15:49:11"
6662,1017269048,3,2017-10-19,c,"2017-10-19 16:32:15"
6663,1000884930,34,2017-10-20,a,"2017-10-20 15:49:14"
6664,1000884619,26,2017-10-20,c,"2017-10-20 15:49:16"
6664,1001153721,8,2017-10-19,c,"2017-10-19 16:32:22"
6665,1020490722,10,2017-10-19,c,"2017-10-19 16:32:29"
6666,1001153721,37,2017-10-19,a,"2017-10-19 16:32:32"
6666,1023724754,34,2017-10-20,a,"2017-10-20 15:49:18"
6667,1000884930,25,2017-10-20,a,"2017-10-20 15:49:21"
6668,1001153721,40,2017-10-19,b,"2017-10-19 16:32:52"
6670,1001153721,17,2017-10-19,f,"2017-10-19 16:33:15"
6670,9909211337,2,2017-10-20,c,"2017-10-20 15:49:24"
6671,1037666910,35,2017-10-19,b,"2017-10-19 16:33:20"
6672,1037666910,22,2017-10-19,c,"2017-10-19 16:33:36"
6673,1020490722,25,2017-10-19,b,"2017-10-19 16:33:36"
6674,1001724530,13,2017-10-20,b,"2017-10-20 15:49:33"
6675,1000884619,30,2017-10-20,a,"2017-10-20 15:49:33"
6675,1037666910,12,2017-10-19,b,"2017-10-19 16:33:44"
6676,1023724754,6,2017-10-20,c,"2017-10-20 15:49:35"
6677,1000884930,14,2017-10-20,b,"2017-10-20 15:49:36"
6677,1001153721,20,2017-10-19,a,"2017-10-19 16:33:55"
6680,9909211337,5,2017-10-20,a,"2017-10-20 15:49:40"
6681,1001724530,10,2017-10-20,b,"2017-10-20 15:49:42"
6681,1037666910,26,2017-10-19,c,"2017-10-19 16:34:31"
6682,1000884930,18,2017-10-20,c,"2017-10-20 15:49:42"
6682,1001153721,36,2017-10-19,a,"2017-10-19 16:34:42"
6684,1001153721,21,2017-10-19,c,"2017-10-19 16:35:22"
6684,1023724754,18,2017-10-20,c,"2017-10-20 15:49:44"
6685,1037666910,2,2017-10-19,c,"2017-10-19 16:35:22"
6686,1000884930,20,2017-10-20,a,"2017-10-20 15:49:46"
6686,1017269048,2,2017-10-19,c,"2017-10-19 16:35:28"
6688,1000646522,2,2017-10-20,c,"2017-10-20 15:49:53"
6688,1017269048,1,2017-10-19,a,"2017-10-19 16:35:39"
6689,1003294286,37,2017-10-20,a,"2017-10-20 15:49:53"
6689,1037666910,7,2017-10-19,c,"2017-10-19 16:35:43"
6690,1017269048,20,2017-10-19,a,"2017-10-19 16:35:54"
6691,1037666910,24,2017-10-19,a,"2017-10-19 16:35:59"
6692,1003294286,20,2017-10-20,a,"2017-10-20 15:50:00"
6693,1037666910,29,2017-10-19,d,"2017-10-19 16:36:25"
6694,1001153721,24,2017-10-19,a,"2017-10-19 16:36:47"
6696,1017269048,23,2017-10-19,b,"2017-10-19 16:36:54"
6697,1037666910,4,2017-10-19,b,"2017-10-19 16:37:05"
6697,9909211337,29,2017-10-20,a,"2017-10-20 15:50:11"
6699,1003294286,14,2017-10-20,a,"2017-10-20 15:50:15"
6699,1037666910,38,2017-10-19,b,"2017-10-19 16:37:24"
6700,9909211337,12,2017-10-20,b,"2017-10-20 15:50:16"
6703,1000884930,15,2017-10-20,d,"2017-10-20 15:50:23"
6703,1017269048,29,2017-10-19,a,"2017-10-19 16:37:48"
6704,9909211337,38,2017-10-20,b,"2017-10-20 15:50:23"
6705,1010079805,1,2017-10-20,b,"2017-10-20 15:50:30"
6705,1037666910,28,2017-10-19,c,"2017-10-19 16:37:56"
6706,1037666910,37,2017-10-19,a,"2017-10-19 16:38:05"
6706,9909211337,26,2017-10-20,c,"2017-10-20 15:50:30"
6707,1000884619,15,2017-10-20,d,"2017-10-20 15:50:32"
6707,1037666910,32,2017-10-19,b,"2017-10-19 16:38:20"
6709,1017269048,4,2017-10-19,c,"2017-10-19 16:38:30"
6709,9909211337,15,2017-10-20,d,"2017-10-20 15:50:36"
6710,9909211337,1,2017-10-20,b,"2017-10-20 15:50:42"
6712,1001153721,22,2017-10-19,a,"2017-10-19 16:38:51"
6714,1001153721,16,2017-10-19,e,"2017-10-19 16:39:06"
6714,9909211337,4,2017-10-20,b,"2017-10-20 15:50:51"
6715,1010079805,15,2017-10-20,d,"2017-10-20 15:50:55"
6715,1017269048,14,2017-10-19,b,"2017-10-19 16:39:23"
6716,1000884930,3,2017-10-20,c,"2017-10-20 15:50:57"
6716,1001153721,35,2017-10-19,a,"2017-10-19 16:39:26"
6717,1000884619,2,2017-10-20,c,"2017-10-20 15:50:59"
6720,1001153721,4,2017-10-19,c,"2017-10-19 16:40:12"
6721,9909211337,14,2017-10-20,b,"2017-10-20 15:51:08"
6722,1001153721,31,2017-10-19,a,"2017-10-19 16:40:26"
6723,1007240499,31,2017-10-20,c,"2017-10-20 15:51:11"
6724,1023724754,32,2017-10-20,b,"2017-10-20 15:51:12"
6725,1193155050,31,2017-10-20,a,"2017-10-20 15:51:13"
6727,1007240499,25,2017-10-20,a,"2017-10-20 15:51:15"
6728,1000884619,38,2017-10-20,b,"2017-10-20 15:51:16"
6729,1017269048,28,2017-10-19,a,"2017-10-19 16:41:24"
6730,1001153721,33,2017-10-19,d,"2017-10-19 16:41:38"
6731,1000884619,25,2017-10-20,b,"2017-10-20 15:51:21"
6732,1001724530,7,2017-10-20,c,"2017-10-20 15:51:23"
6733,1001153721,10,2017-10-19,c,"2017-10-19 16:42:04"
6733,1193155050,23,2017-10-20,b,"2017-10-20 15:51:26"
6734,1001153721,39,2017-10-19,a,"2017-10-19 16:42:17"
6737,1001153721,12,2017-10-19,b,"2017-10-19 16:42:32"
6737,1001724530,34,2017-10-20,a,"2017-10-20 15:51:36"
6738,1017269048,30,2017-10-19,a,"2017-10-19 16:42:36"
6738,1023724754,21,2017-10-20,c,"2017-10-20 15:51:37"
6739,1000884619,31,2017-10-20,a,"2017-10-20 15:51:39"
6740,1010079805,24,2017-10-20,a,"2017-10-20 15:51:41"
6740,1017269048,16,2017-10-19,e,"2017-10-19 16:42:43"
6743,1023724754,40,2017-10-20,b,"2017-10-20 15:51:47"
6744,1007240499,38,2017-10-20,b,"2017-10-20 15:51:47"
6745,1010079805,4,2017-10-20,c,"2017-10-20 15:51:47"
6747,1023724754,19,2017-10-20,b,"2017-10-20 15:51:51"
6748,1000884619,7,2017-10-20,c,"2017-10-20 15:51:58"
6748,1017269048,22,2017-10-19,a,"2017-10-19 16:44:29"
6750,1010079805,9,2017-10-20,b,"2017-10-20 15:52:01"
6751,1000884619,11,2017-10-20,b,"2017-10-20 15:52:02"
6753,1023724754,37,2017-10-20,b,"2017-10-20 15:52:05"
6754,1000884619,13,2017-10-20,b,"2017-10-20 15:52:07"
6755,1000646522,24,2017-10-20,b,"2017-10-20 15:52:13"
6757,1000884619,17,2017-10-20,f,"2017-10-20 15:52:15"
6758,1010079805,19,2017-10-20,b,"2017-10-20 15:52:16"
6761,1010079805,17,2017-10-20,f,"2017-10-20 15:52:24"
6763,1023724754,8,2017-10-20,b,"2017-10-20 15:52:27"
6764,1000884619,33,2017-10-20,d,"2017-10-20 15:52:27"
6767,1001724530,26,2017-10-20,c,"2017-10-20 15:52:34"
6768,1193155050,37,2017-10-20,a,"2017-10-20 15:52:35"
6770,9909211337,39,2017-10-20,b,"2017-10-20 15:52:42"
6771,1000884619,39,2017-10-20,a,"2017-10-20 15:52:44"
6772,9909211337,34,2017-10-20,a,"2017-10-20 15:52:50"
6773,1001724530,8,2017-10-20,b,"2017-10-20 15:52:51"
6774,1000884930,36,2017-10-20,a,"2017-10-20 15:53:01"
6776,1000646522,34,2017-10-20,b,"2017-10-20 15:53:06"
6779,1000884619,28,2017-10-20,d,"2017-10-20 15:53:10"
6780,1193155050,5,2017-10-20,a,"2017-10-20 15:53:11"
6782,1010079805,36,2017-10-20,a,"2017-10-20 15:53:17"
6783,1001724530,35,2017-10-20,a,"2017-10-20 15:53:18"
6784,1000884619,29,2017-10-20,a,"2017-10-20 15:53:19"
6787,1000884619,4,2017-10-20,c,"2017-10-20 15:53:25"
6789,1001724530,19,2017-10-20,b,"2017-10-20 15:53:29"
6790,1000646522,15,2017-10-20,d,"2017-10-20 15:53:29"
6791,1000884619,20,2017-10-20,a,"2017-10-20 15:53:30"
6791,1131354148,19,2017-10-19,b,"2017-10-19 16:49:49"
6792,1001724530,37,2017-10-20,a,"2017-10-20 15:53:33"
6792,1131354148,15,2017-10-19,d,"2017-10-19 16:50:06"
6793,1131354148,11,2017-10-19,b,"2017-10-19 16:50:17"
6793,1193155050,2,2017-10-20,c,"2017-10-20 15:53:34"
6794,1010079805,25,2017-10-20,b,"2017-10-20 15:53:35"
6794,1131354148,2,2017-10-19,c,"2017-10-19 16:50:29"
6795,1000884930,11,2017-10-20,b,"2017-10-20 15:53:37"
6796,1000884619,27,2017-10-20,c,"2017-10-20 15:53:37"
6797,1001724530,38,2017-10-20,a,"2017-10-20 15:53:38"
6797,1131354148,28,2017-10-19,c,"2017-10-19 16:51:19"
6798,1001724530,20,2017-10-20,a,"2017-10-20 15:53:42"
6799,1000884619,3,2017-10-20,c,"2017-10-20 15:53:46"
6799,1131354148,1,2017-10-19,a,"2017-10-19 16:51:39"
6801,1000646522,22,2017-10-20,b,"2017-10-20 15:53:48"
6801,1131354148,13,2017-10-19,b,"2017-10-19 16:51:42"
6802,1193155050,7,2017-10-20,c,"2017-10-20 15:53:55"
6803,1131354148,7,2017-10-19,c,"2017-10-19 16:51:54"
6805,1000884619,6,2017-10-20,c,"2017-10-20 15:54:05"
6805,1131354148,23,2017-10-19,a,"2017-10-19 16:52:00"
6806,1000884619,12,2017-10-20,b,"2017-10-20 15:54:12"
6807,1131354148,35,2017-10-19,a,"2017-10-19 16:52:04"
6807,1193155050,3,2017-10-20,c,"2017-10-20 15:54:13"
6808,1131354148,12,2017-10-19,b,"2017-10-19 16:52:07"
6809,1000884930,8,2017-10-20,b,"2017-10-20 15:54:18"
6809,1131354148,21,2017-10-19,c,"2017-10-19 16:52:14"
6810,1007240499,7,2017-10-20,c,"2017-10-20 15:54:19"
6810,1131354148,18,2017-10-19,c,"2017-10-19 16:52:21"
6811,1131354148,17,2017-10-19,f,"2017-10-19 16:53:36"
6812,1000884619,21,2017-10-20,c,"2017-10-20 15:54:20"
6812,1131354148,16,2017-10-19,e,"2017-10-19 16:53:57"
6813,1131354148,6,2017-10-19,c,"2017-10-19 16:54:09"
6814,1000884619,24,2017-10-20,a,"2017-10-20 15:54:26"
6814,1131354148,25,2017-10-19,b,"2017-10-19 16:54:14"
6815,1131354148,3,2017-10-19,c,"2017-10-19 16:54:26"
6816,1007240499,16,2017-10-20,e,"2017-10-20 15:54:32"
6816,1131354148,33,2017-10-19,d,"2017-10-19 16:54:36"
6817,1000646522,32,2017-10-20,b,"2017-10-20 15:54:33"
6817,1131354148,10,2017-10-19,c,"2017-10-19 16:54:41"
6818,1001724530,32,2017-10-20,a,"2017-10-20 15:54:34"
6818,1131354148,26,2017-10-19,c,"2017-10-19 16:54:47"
6819,1001724530,6,2017-10-20,c,"2017-10-20 15:54:39"
6819,1131354148,38,2017-10-19,a,"2017-10-19 16:54:50"
6820,1131354148,36,2017-10-19,a,"2017-10-19 16:54:52"
6821,1131354148,9,2017-10-19,b,"2017-10-19 16:55:00"
6821,1193155050,13,2017-10-20,b,"2017-10-20 15:54:42"
6822,1131354148,22,2017-10-19,a,"2017-10-19 16:55:05"
6823,1131354148,39,2017-10-19,a,"2017-10-19 16:55:09"
6824,1131354148,31,2017-10-19,a,"2017-10-19 16:55:17"
6825,1131354148,5,2017-10-19,c,"2017-10-19 16:55:28"
6826,1131354148,40,2017-10-19,b,"2017-10-19 16:55:31"
6827,1000884930,39,2017-10-20,a,"2017-10-20 15:55:12"
6827,1131354148,37,2017-10-19,a,"2017-10-19 16:55:34"
6828,1000646522,13,2017-10-20,b,"2017-10-20 15:55:13"
6828,1131354148,32,2017-10-19,b,"2017-10-19 16:55:41"
6829,1131354148,8,2017-10-19,b,"2017-10-19 16:55:58"
6830,1131354148,24,2017-10-19,a,"2017-10-19 16:56:17"
6831,1131354148,30,2017-10-19,a,"2017-10-19 16:56:22"
6832,1000884930,35,2017-10-20,a,"2017-10-20 15:55:20"
6832,1131354148,4,2017-10-19,c,"2017-10-19 16:56:32"
6833,1000646522,26,2017-10-20,c,"2017-10-20 15:55:25"
6833,1131354148,27,2017-10-19,c,"2017-10-19 16:56:39"
6834,1131354148,34,2017-10-19,c,"2017-10-19 16:56:45"
6835,1001724530,15,2017-10-20,d,"2017-10-20 15:55:32"
6835,1131354148,20,2017-10-19,a,"2017-10-19 16:56:52"
6836,1007240499,6,2017-10-20,c,"2017-10-20 15:55:35"
6836,1131354148,14,2017-10-19,b,"2017-10-19 16:56:56"
6837,1131354148,29,2017-10-19,d,"2017-10-19 16:57:08"
6838,1000395669,25,2017-10-19,b,"2017-10-19 16:59:34"
6838,1010079805,29,2017-10-20,d,"2017-10-20 15:55:42"
6839,1000395669,21,2017-10-19,c,"2017-10-19 16:59:38"
6839,1000884930,2,2017-10-20,c,"2017-10-20 15:55:45"
6840,1000395669,8,2017-10-19,b,"2017-10-19 16:59:41"
6841,1000395669,35,2017-10-19,a,"2017-10-19 16:59:46"
6841,1001724530,9,2017-10-20,b,"2017-10-20 15:55:48"
6842,1000395669,17,2017-10-19,f,"2017-10-19 16:59:55"
6843,1000395669,26,2017-10-19,c,"2017-10-19 17:00:02"
6843,1007240499,40,2017-10-20,a,"2017-10-20 15:55:54"
6844,1000395669,33,2017-10-19,d,"2017-10-19 17:00:08"
6845,1000400043,26,2017-10-19,c,"2017-10-19 17:00:08"
6845,1007240499,2,2017-10-20,c,"2017-10-20 15:55:59"
6846,1000395669,32,2017-10-19,b,"2017-10-19 17:00:14"
6847,1000400043,39,2017-10-19,a,"2017-10-19 17:00:17"
6848,1000395669,23,2017-10-19,a,"2017-10-19 17:00:17"
6848,1001724530,2,2017-10-20,c,"2017-10-20 15:56:09"
6849,1003338536,28,2017-10-19,c,"2017-10-19 17:00:18"
6850,1000395669,15,2017-10-19,d,"2017-10-19 17:00:26"
6850,1000884930,33,2017-10-20,d,"2017-10-20 15:56:16"
6851,1000400043,9,2017-10-19,a,"2017-10-19 17:00:28"
6851,1001724530,18,2017-10-20,c,"2017-10-20 15:56:17"
6852,1000395669,9,2017-10-19,b,"2017-10-19 17:00:29"
6853,1003338536,7,2017-10-19,c,"2017-10-19 17:00:31"
6854,1000400043,31,2017-10-19,a,"2017-10-19 17:00:37"
6854,1193155050,36,2017-10-20,a,"2017-10-20 15:56:27"
6855,1000395669,7,2017-10-19,c,"2017-10-19 17:00:44"
6856,1003338536,24,2017-10-19,b,"2017-10-19 17:00:44"
6857,1000400043,2,2017-10-19,c,"2017-10-19 17:00:47"
6858,1000395669,28,2017-10-19,a,"2017-10-19 17:00:49"
6858,1000884930,24,2017-10-20,c,"2017-10-20 15:56:42"
6859,1000395669,12,2017-10-19,b,"2017-10-19 17:00:52"
6859,1193155050,16,2017-10-20,e,"2017-10-20 15:56:44"
6860,1000400043,22,2017-10-19,a,"2017-10-19 17:00:54"
6861,1000884930,37,2017-10-20,a,"2017-10-20 15:56:52"
6861,1003338536,40,2017-10-19,b,"2017-10-19 17:00:54"
6862,1000395669,10,2017-10-19,c,"2017-10-19 17:00:54"
6862,1193155050,26,2017-10-20,c,"2017-10-20 15:56:54"
6863,1000395669,38,2017-10-19,a,"2017-10-19 17:00:57"
6863,1000884930,21,2017-10-20,b,"2017-10-20 15:56:59"
6864,1000400043,20,2017-10-19,a,"2017-10-19 17:00:59"
6865,1000395669,14,2017-10-19,b,"2017-10-19 17:00:59"
6866,1003338536,9,2017-10-19,b,"2017-10-19 17:00:59"
6867,1000884930,1,2017-10-20,a,"2017-10-20 15:57:06"
6867,1003338536,11,2017-10-19,b,"2017-10-19 17:01:05"
6868,1000395669,16,2017-10-19,e,"2017-10-19 17:01:06"
6868,1001724530,27,2017-10-20,c,"2017-10-20 15:57:07"
6869,1000400043,25,2017-10-19,a,"2017-10-19 17:01:08"
6869,1000646522,35,2017-10-20,a,"2017-10-20 15:57:15"
6870,1000395669,3,2017-10-19,c,"2017-10-19 17:01:10"
6870,1193155050,24,2017-10-20,a,"2017-10-20 15:57:16"
6871,1003338536,33,2017-10-19,d,"2017-10-19 17:01:13"
6872,1000400043,5,2017-10-19,a,"2017-10-19 17:01:13"
6873,1000395669,5,2017-10-19,c,"2017-10-19 17:01:14"
6874,1000646522,10,2017-10-20,c,"2017-10-20 15:57:34"
6874,1003338536,39,2017-10-19,a,"2017-10-19 17:01:17"
6875,1000395669,20,2017-10-19,a,"2017-10-19 17:01:18"
6876,1003338536,25,2017-10-19,a,"2017-10-19 17:01:21"
6877,1000395669,30,2017-10-19,a,"2017-10-19 17:01:27"
6878,1000400043,34,2017-10-19,a,"2017-10-19 17:01:28"
6878,1000884930,30,2017-10-20,a,"2017-10-20 15:57:37"
6879,1003338536,23,2017-10-19,b,"2017-10-19 17:01:29"
6880,1000395669,22,2017-10-19,a,"2017-10-19 17:01:32"
6880,1000884930,12,2017-10-20,b,"2017-10-20 15:57:42"
6881,1000400043,1,2017-10-19,a,"2017-10-19 17:01:33"
6882,1000395669,40,2017-10-19,b,"2017-10-19 17:01:35"
6883,1000395669,36,2017-10-19,a,"2017-10-19 17:01:38"
6884,1000395669,6,2017-10-19,c,"2017-10-19 17:01:44"
6884,1000884930,7,2017-10-20,c,"2017-10-20 15:57:53"
6885,1000884930,38,2017-10-20,a,"2017-10-20 15:57:59"
6885,1003338536,4,2017-10-19,c,"2017-10-19 17:01:47"
6886,1000395669,31,2017-10-19,a,"2017-10-19 17:01:50"
6887,1000400043,32,2017-10-19,b,"2017-10-19 17:01:52"
6888,1003338536,16,2017-10-19,e,"2017-10-19 17:01:54"
6888,1010079805,34,2017-10-20,c,"2017-10-20 15:58:10"
6889,1000395669,34,2017-10-19,c,"2017-10-19 17:01:55"
6890,1000400043,11,2017-10-19,b,"2017-10-19 17:01:56"
6890,1010079805,20,2017-10-20,a,"2017-10-20 15:58:17"
6891,1000395669,39,2017-10-19,a,"2017-10-19 17:01:58"
6891,1010079805,8,2017-10-20,b,"2017-10-20 15:58:24"
6892,1003338536,19,2017-10-19,b,"2017-10-19 17:01:59"
6893,1000400043,10,2017-10-19,c,"2017-10-19 17:02:01"
6893,1000884930,6,2017-10-20,a,"2017-10-20 15:58:28"
6894,1000539712,19,2017-10-19,b,"2017-10-19 17:02:02"
6895,1000395669,18,2017-10-19,c,"2017-10-19 17:02:03"
6895,1000646522,12,2017-10-20,b,"2017-10-20 15:58:52"
6896,1000884930,31,2017-10-20,d,"2017-10-20 15:59:00"
6896,1003338536,21,2017-10-19,c,"2017-10-19 17:02:05"
6897,1000400043,18,2017-10-19,c,"2017-10-19 17:02:06"
6898,1003338536,29,2017-10-19,b,"2017-10-19 17:02:12"
6899,1000400043,24,2017-10-19,a,"2017-10-19 17:02:15"
6899,1000884930,32,2017-10-20,b,"2017-10-20 15:59:13"
6900,1000395669,29,2017-10-19,d,"2017-10-19 17:02:17"
6900,1000646522,40,2017-10-20,a,"2017-10-20 15:59:16"
6901,1000395669,19,2017-10-19,b,"2017-10-19 17:02:24"
6902,1003338536,14,2017-10-19,b,"2017-10-19 17:02:30"
6902,1007240499,28,2017-10-20,a,"2017-10-20 15:59:17"
6903,1003338536,12,2017-10-19,b,"2017-10-19 17:02:34"
6903,1007240499,11,2017-10-20,b,"2017-10-20 15:59:21"
6904,1000395669,13,2017-10-19,c,"2017-10-19 17:02:35"
6904,1000884930,19,2017-10-20,b,"2017-10-20 15:59:23"
6905,1000395669,37,2017-10-19,a,"2017-10-19 17:02:38"
6905,1000646522,9,2017-10-20,b,"2017-10-20 15:59:25"
6906,1000539712,30,2017-10-19,a,"2017-10-19 17:02:41"
6906,1007240499,21,2017-10-20,b,"2017-10-20 15:59:26"
6907,1000395669,2,2017-10-19,c,"2017-10-19 17:02:44"
6907,1001724530,33,2017-10-20,a,"2017-10-20 15:59:29"
6908,1000539712,13,2017-10-19,c,"2017-10-19 17:02:48"
6909,1000395669,27,2017-10-19,c,"2017-10-19 17:02:48"
6909,1007240499,27,2017-10-20,c,"2017-10-20 15:59:42"
6910,1000400043,28,2017-10-19,d,"2017-10-19 17:02:51"
6910,1007240499,3,2017-10-20,c,"2017-10-20 15:59:51"
6911,1000395669,11,2017-10-19,b,"2017-10-19 17:02:52"
6911,1193155050,34,2017-10-20,a,"2017-10-20 16:00:00"
6912,1000539712,6,2017-10-19,c,"2017-10-19 17:02:54"
6912,1007240499,4,2017-10-20,d,"2017-10-20 16:00:06"
6913,1003338536,13,2017-10-19,b,"2017-10-19 17:02:54"
6913,1193155050,4,2017-10-20,c,"2017-10-20 16:00:15"
6914,1000395669,4,2017-10-19,c,"2017-10-19 17:02:57"
6915,1000400043,6,2017-10-19,c,"2017-10-19 17:03:00"
6916,1003338536,6,2017-10-19,c,"2017-10-19 17:03:01"
6916,1193155050,39,2017-10-20,a,"2017-10-20 16:00:23"
6917,1000539712,17,2017-10-19,c,"2017-10-19 17:03:04"
6918,1003338536,15,2017-10-19,d,"2017-10-19 17:03:07"
6919,1000539712,2,2017-10-19,c,"2017-10-19 17:03:09"
6919,1193155050,8,2017-10-20,b,"2017-10-20 16:00:39"
6920,1000400043,27,2017-10-19,c,"2017-10-19 17:03:12"
6920,1000646522,4,2017-10-20,c,"2017-10-20 16:00:48"
6921,1003338536,8,2017-10-19,b,"2017-10-19 17:03:12"
6922,1000395669,24,2017-10-19,a,"2017-10-19 17:03:14"
6922,1001724530,30,2017-10-20,d,"2017-10-20 16:00:52"
6923,1000539712,39,2017-10-19,a,"2017-10-19 17:03:15"
6924,1000395669,1,2017-10-19,a,"2017-10-19 17:03:18"
6924,1007240499,33,2017-10-20,d,"2017-10-20 16:00:58"
6925,1003338536,32,2017-10-19,b,"2017-10-19 17:03:24"
6925,1007240499,10,2017-10-20,c,"2017-10-20 16:01:00"
6926,1000400043,33,2017-10-19,d,"2017-10-19 17:03:27"
6927,1003338536,22,2017-10-19,b,"2017-10-19 17:03:31"
6927,1007240499,37,2017-10-20,a,"2017-10-20 16:01:03"
6928,1003338536,10,2017-10-19,c,"2017-10-19 17:03:35"
6928,1007420656,38,2017-10-20,a,"2017-10-20 16:01:05"
6929,1001724530,3,2017-10-20,c,"2017-10-20 16:01:07"
6929,1003338536,20,2017-10-19,a,"2017-10-19 17:03:40"
6930,1000539712,28,2017-10-19,a,"2017-10-19 17:03:46"
6931,1000539712,14,2017-10-19,b,"2017-10-19 17:03:50"
6932,1000539712,21,2017-10-19,c,"2017-10-19 17:03:54"
6933,1003338536,1,2017-10-19,a,"2017-10-19 17:03:58"
6934,1000539712,26,2017-10-19,c,"2017-10-19 17:03:58"
6934,1193155050,30,2017-10-20,a,"2017-10-20 16:01:21"
6935,1003338536,35,2017-10-19,a,"2017-10-19 17:04:02"
6936,1000539712,4,2017-10-19,c,"2017-10-19 17:04:05"
6937,1000539712,40,2017-10-19,b,"2017-10-19 17:04:09"
6937,1007420656,2,2017-10-20,c,"2017-10-20 16:01:26"
6938,1000539712,37,2017-10-19,a,"2017-10-19 17:04:12"
6939,1003338536,30,2017-10-19,c,"2017-10-19 17:04:14"
6939,1007420656,11,2017-10-20,b,"2017-10-20 16:01:32"
6940,1000539712,11,2017-10-19,b,"2017-10-19 17:04:16"
